_id,permit_number,s_name,s_address,city,z_code,p_fee,pa_license_no,contractor_name,permit_specifications,square_feet,is_the_building_occupied,i_date,e_date,achd_inspector,job_complete,is_permit_date_extended,permit_o_e_date,project_type,status,latitude,longitude
1755992,PAA212018,PPS 2021 O&M VARIOUS SCHOOLS,1305 MURIEL STREET,PITTSBURGH,15204,850,921,GRAY WASTE MANAGEMENT CORPORATION,VARIOUS MATERIALS IN VARIOUS LOCATIONS THROUGHOUT VARIOUS SCHOOLS,159,t,2021-01-11,2021-12-31,MARC ITKIN,t,f,2021-12-31,PAA,COMPLETE,40.4633486971413,-80.0789127114388
1755993,PAA222002,BRUNOT ISLAND POWER LLC 2022 O&M PERMIT - PO BOX 65,,PITTSBURGH,15233,850,948,GENON POWER MIDWEST LP,VAROIUS MATERIALS IN VARIOUS LOCATIONS PLANTWIDE,159,t,2022-01-01,2022-12-31,JOE YAKUBISIN,f,f,2022-12-31,PAA,EXPIRED,40.4639144388444,-80.0451834158628
1755994,PAA170485,PGH TEHOLOGICAL SEMINARY; 610 NORTH HIGHLAND AVE,,PITTSBURGH,15206,850,927,KEY ASBESTOS ABATEMENT INC,REMOVE FLOOR TILE IN BASEMENT & 1ST & 2ND FLOORS; ACOUSTICAL CEILING PLASTER 1ST FLOOR; PIPE FITTING INSULATION PENTHOUSE; VENT CAP STONE & PARAPET CAULKING ON ROOF,29101,f,2017-09-12,2018-09-11,JOE YAKUBISIN,t,f,2018-09-11,PAA,COMPLETE,40.4635841005534,-79.9368308315931
1755995,UND190089,RESIDENCE,1630  BERKWOOD DR,SCOTT,15243,0,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE FLOOR TILE IN BASEMENT LIVING ROOM,254,t,2019-05-01,2019-05-03,JOE YAKUBISIN,t,f,2019-05-03,UND,COMPLETE,40.3692928121416,-80.0800413536828
1755996,UND190060,DOLLAR BANK - 4TH AVENUE,,PITTSBURGH,15203,0,941,"PRISM RESPONSE, LLC DBA ALLOY",REMOVE FLOOR TILE IN BASEMENT STAIRWELL,48,f,2019-04-05,2019-04-05,JOE YAKUBISIN,t,f,2019-04-05,UND,COMPLETE,40.4302967313938,-79.9951092466049
1755997,UND190012,353 MYRNA DRIVE,,PITTSBURGH,15214,0,922,"HEALTHY ENVIRONMENTS, LLC",REMOVE FLOOR TILE IN BASEMENT UNDER STAIRS AND LINOLEUM IN BASEMENT BATHROOM,40,t,2019-01-28,2019-01-28,JOE YAKUBISIN,t,f,2019-01-28,UND,COMPLETE,40.4879650964068,-80.0236689536814
1755998,PAA170438,MUN OF BETHEK PARK-PUBLIC WORKS GARAGE-2490 SLATER RD,,BETHEL PARK,15102,850,941,"PRISM RESPONSE, LLC DBA ALLOY",REMOVE FLOOR TILE IN CONFERENCE ROOM; STORAGE ROOM; OFFICE CORRIDOR & PARTS ROOM,2000,f,2017-08-23,2017-08-28,JOE YAKUBISIN,t,f,2017-08-28,PAA,COMPLETE,40.3055658102179,-80.0686758795463
1755999,PAA204558,WHITAKER BOROUGH,1324  RIVER RD,HOMESTEAD,15120,350,921,GRAY WASTE MANAGEMENT CORPORATION,REMOVE FLOOR TILE IN FRONT HALLWAY AND KITCHEN,185,f,2020-12-04,2021-12-03,JOE YAKUBISIN,t,f,2021-12-03,PAA,COMPLETE,40.40482570129,-79.8844498378804
1756000,PAA214063,VACANT RESIDENCE,902  STEEN RD,BRIDGEVILLE,15017,200,925,"KLA ROOFING & CONSTRUCTION, LLC",REMOVE FLOOR TILE IN GARAGE,200,f,2021-02-10,2021-02-28,MARC ITKIN,t,f,2021-02-28,PAA,COMPLETE,40.376465327982,-80.0989561288036
1756001,PAA194222,713 CLIMAX STREET,,PITTSBURGH,15219,350,920,GENERAL CONTRACTING CORP. OF AMERICA,REMOVE FLOOR TILE IN KITCHEN AND HALLWAY & EXTERIOR WINDOW AND DOOR CAULKING,182,f,2019-04-15,2019-04-20,JOE YAKUBISIN,t,f,2019-04-20,PAA,COMPLETE,40.4430363971525,-80.0248548874816
1756002,PAA180067,410 SYLVANIA AVENUE - PITTSBURGH; PA 15210,,PITTSBURGH,15210,850,920,GENERAL CONTRACTING CORP. OF AMERICA,REMOVE FLOOR TILE IN MAIN ENTRANCE/BEDROOM 2 & FLOOR TILE & MASTIC IN DINING ROOM/KITCHEN,1142,f,2018-01-12,2018-01-25,JOE YAKUBISIN,t,f,2018-01-25,PAA,COMPLETE,40.4165098734393,-80.011548032782
1756003,PAA230125,LEETSDALE INDUSTRIAL PARK,BUILDING 14B ON B AVENUE,LEETSDALE,15056,901,941,"PRISM RESPONSE, LLC DBA ALLOY","REMOVE FLOOR TILE IN OFFICE AREA, BREAKROOM SINK COATING AND EXTERIOR WIDOW GLAZING",1404,,2023-02-09,2023-12-30,JOE YAKUBISIN,,,,PAA,ACTIVE,,
1756004,PAA214526,ABANDONED COMMERCIAL BUILDING,907  5TH AVE,MCKEESPORT,15132,850,924,HUNT VALLEY ENVIRONMENTAL,REMOVE EXTERIOR SIDING,1100,f,2021-10-18,2021-12-31,JOE YAKUBISIN,t,f,2021-12-31,PAA,COMPLETE,40.3519173386237,-79.8553405064575
1756005,UND220062,4 UNIT APARTMENT BUILDING,150  1ST ST,BLAWNOX,15238,0,,,REMOVE EXTERIOR SIDING REMOVED BY BLT CONTRACTING; INC.,1400,f,2022-08-31,2023-03-01,JOE YAKUBISIN,f,f,2023-03-01,UND,COMPLETE,40.4880138382826,-79.8636959087178
1756006,PAA180650,KOPPERS PLANT CLAIRTON PA - AREA 13,300 N STATE ST,CLAIRTON,15025,850,941,"PRISM RESPONSE, LLC DBA ALLOY",REMOVE EXTERIOR TANK IN MAP AREA 13 TANKS 32; 31 & 33,15700,f,2018-11-20,2019-11-20,JOE YAKUBISIN,t,f,2019-11-20,PAA,COMPLETE,40.3078329752497,-79.8855657170386
1756007,PAA180102,KOPPERS PLANT CLAIRTON PA AREA 21,300 N STATE ST,CLAIRTON,15025,850,941,"PRISM RESPONSE, LLC DBA ALLOY",REMOVE EXTERIOR TANKS IN MAP AREA 21 V-11; 12; & 13,5000,f,2018-01-19,2018-12-30,JOE YAKUBISIN,t,f,2018-12-30,PAA,COMPLETE,40.3078329752497,-79.8855657170386
1756008,PAA224426,CITY OF PITTSBURGH REGULATED PROPERTY,162  MAYFLOWER ST,PITTSBURGH,15206,350,921,GRAY WASTE MANAGEMENT CORPORATION,REMOVE EXTERIOR TRANSITE SHINGLE SIDING,1500,f,2022-09-28,2023-09-27,JOE YAKUBISIN,t,f,2023-09-27,PAA,COMPLETE,40.4627764573749,-79.9146024966263
1756009,PAA180459,RESIDENTIAL,408  GREENSBURG PIKE,NORTH VERSAILLES,15137,850,921,GRAY WASTE MANAGEMENT CORPORATION,REMOVE EXTERIOR TRANSITE SIDING,3900,f,2018-07-31,2018-12-30,JOE YAKUBISIN,t,f,2018-12-30,PAA,COMPLETE,40.3984824323783,-79.8209179756384
1756010,PAA204278,VACANT RESIDENCE,529  TAYLOR AVE,PITTSBURGH,15202,350,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE EXTERIOR TRANSITE SIDING,2840,f,2020-06-09,2020-09-04,JOE YAKUBISIN,t,f,2020-09-04,PAA,COMPLETE,40.501159732818,-80.0696144731697
1756011,PAA180587,VACANT RESIDENCE,422  GREENSBURG PIKE,NORTH VERSAILLES,15137,850,920,GENERAL CONTRACTING CORP. OF AMERICA,REMOVE EXTERIOR TRANSITE SIDING,3900,f,2018-10-11,2018-12-31,JOE YAKUBISIN,t,f,2018-12-31,PAA,COMPLETE,40.3980290578772,-79.821009940561
1756012,RES210063,RESIDENCE - 244 ORCHARD STREET,,WEST DEER,15006,0,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE EXTERIOR TRANSITE SIDING AND KITCHEN/BATHROOM FLOOR TILE & MASTIC,3200,t,2021-07-01,2021-10-29,ELIZABETH LETURGEY,t,f,2021-10-29,RES,COMPLETE,40.6314978551501,-79.8836216570046
1756013,PAA160282,,272 N DITHRIDGE ST,PITTSBURGH,15213,650,905,"BLT CONTRACTING, INC.",VAT IN BASEMENT AND ROOFING,2750,f,2016-06-20,2017-06-20,JOE YAKUBISIN,t,f,2017-06-20,PAA,COMPLETE,40.4514016537544,-79.9533074084509
1756014,PAA170216,ELIZABETH TOWNSHIP MUNICIPAL BUILDING,522 ROCK RUN RD,ELIZABETH TOWNSHIP,15037,450,921,GRAY WASTE MANAGEMENT CORPORATION,VAT IN FROUNT OFFICES,324,t,2017-04-24,2017-05-31,JOE YAKUBISIN,t,f,2017-05-31,PAA,COMPLETE,40.2716475996243,-79.8229460017724
1756015,PAA160078,,233 MILLERS RUN ROAD,BRIDGEVILLE,15017,350,912,"CARL FRANK INDUSTRIES, INC.",VAT IN KITCHEN,400,f,2016-02-02,2016-06-30,,t,f,2016-06-30,PAA,COMPLETE,,
1756016,PAA150309,DUQUESNE UNIVERSITY - MELLON HALL,600 FORBES AVE.,PITTSBURGH,15282,650,912,"CARL FRANK INDUSTRIES, INC.",VAT IN ROOM 310;213;MASTIC IN ROOMS 203;205,6040,t,2015-06-25,2015-08-29,DON HORGAN,t,f,2015-08-29,PAA,COMPLETE,40.437826212702,-79.9936526271794
1756017,PAA150310,DUQUESNE UNIVERSITY - ROCKWELL HALL,600 FORBES AVE.,PITTSBURGH,15282,650,912,"CARL FRANK INDUSTRIES, INC.",VAT IN ROOMS 503;301;302;304 AND 305,3500,t,2015-06-22,2015-07-22,DON HORGAN,t,f,2015-07-22,PAA,COMPLETE,40.437826212702,-79.9936526271794
1756018,PAA150366,,6600 HAMILTON AVE.,PITTSBURGH,15206,650,926,"KANE SPECIALTY GROUP, LLC",VAT ON 1ST AND 2ND FLOOR,3000,f,2015-07-24,2015-07-31,JOE YAKUBISIN,t,f,2015-07-31,PAA,COMPLETE,40.4576988417151,-79.9107607308275
1756019,PAA170180,WEST PENN HOSPITAL,4800 FRIENDSHIP AVE,PITTSBURGH,15224,850,905,"BLT CONTRACTING, INC.",VAT ON 3RD FLOOR LOBBY/FREIGH ELEVATOR AND SUITE 201;OUTPATIENT LAB,2408,t,2017-04-04,2017-12-31,JOE YAKUBISIN,t,f,2017-12-31,PAA,COMPLETE,40.4621317678598,-79.9462630434165
1756020,PAA160192,DUQUENSE UNIVERSITY - ROCKWELL HALL,600 FORBES AVE,PITTSBURGH,15219,650,912,"CARL FRANK INDUSTRIES, INC.",VAT ON 9TH FLOOR AND PIPING ON 9TH FLOOR IN KITCHEN/BATHROOM,9900,t,2016-05-03,2016-08-30,JOE YAKUBISIN,t,f,2016-08-30,PAA,COMPLETE,40.437826212702,-79.9936526271794
1756021,PAA150543,OUR LADY HELP OF CHRISTIANS' SCHOOL,437 TURRETT STREET,PITTSBURGH,15206,650,926,"KANE SPECIALTY GROUP, LLC",VAT ON GROUND;2ND;3RD FLOORS AND TSI IN ROOMS 139;239;339,29650,f,2015-11-18,2015-12-04,JOE YAKUBISIN,t,f,2015-12-04,PAA,COMPLETE,40.4622992105505,-79.9098771086398
1756022,PAA150130,USPS - BETHEL PARK,2765 SOUTH PARK ROAD,BETHEL PARK,15102,350,905,"BLT CONTRACTING, INC.",VAT/MASTIC IN PO BOX AREA,600,t,2015-03-18,2015-12-31,JOE YAKUBISIN,t,f,2015-12-31,PAA,COMPLETE,40.3273755616704,-80.0337210539031
1756023,PAA170224,CRAWFORD HALL - FIFTH AND RUSKIN AVE,,PITTSBURGH,15213,450,905,"BLT CONTRACTING, INC.",VAT/MASTIC IN ROOM 176,840,t,2017-05-08,2017-12-31,JOE YAKUBISIN,t,f,2017-12-31,PAA,COMPLETE,40.4382227596723,-79.9722482304526
1756024,PAA150273,DUQUESNE UNIVERSITYB - LEIBERMAN HALL,600 5TH AVE,PITTSBURGH,15219,650,912,"CARL FRANK INDUSTRIES, INC.",VAT/MASTIC IN ROOM 408 AND HALLWAY,1600,t,2015-06-10,2015-06-30,DON HORGAN,t,f,2015-06-30,PAA,COMPLETE,40.4387522010475,-79.9942953832131
1756025,PAA140081,POINT PARK - LAWRENCE HALL,201 WOOD STREET,PITTSBURGH,15222,350,905,"BLT CONTRACTING, INC.",VAT/MASTIC IN STAIRWELL,500,t,2014-03-03,2014-12-31,JOE YAKUBISIN,t,f,2014-12-31,PAA,COMPLETE,40.438473387621,-80.0019297272016
1756026,PAA140269,UPMC - PASSAVANT,9100 BABCOCK BLVD.,PITTSBURGH,15101,350,928,NORTHSTAR CONTRACTING GROUP INC,VAT/MASTIC IN SUITE 5113,550,t,2014-07-07,2014-07-30,JOE YAKUBISIN,t,f,2014-07-30,PAA,COMPLETE,,
1756027,PAA160507,THE VERLAND - UNIT #106,212 IRIS RD,SEWICKLEY,15143,650,905,"BLT CONTRACTING, INC.",VAT/MASTIC ON 1ST FLOOR,1750,f,2016-12-14,2017-12-14,JOE YAKUBISIN,t,f,2017-12-14,PAA,COMPLETE,40.549137214875,-80.1101833675511
1756028,PAA214378,ELRAMA GENERATING STATION (SCRUBBERS) - 30 DUQ LIGHT DR,,CLAIRTON,15025,1550,943,PRECISION ENVIRONMENTAL COMPANY,REMOVE EXTERIOR WHITE GALBESTOS AND FIRST FLOOR NORTH BLACK CAULKING,5650,f,2021-08-02,2021-12-31,JOE YAKUBISIN,t,f,2021-12-31,PAA,COMPLETE,40.2938146065132,-79.8996029391597
1756029,PAA224032,VACANT RESIDENTIAL,2776  BERGMAN AVE,PITTSBURGH,15204,350,951,"FIVE STAR CONSTRUCTION, INC.",REMOVE EXTERIOR WHITE WALL SHINGLES; 2ND FLOOR HALLWAYS & BEDROOM FAUX WOOD FLOOR TILE AND ROOF TAR,5100,f,2022-01-10,2022-02-11,JOE YAKUBISIN,t,f,2022-02-11,PAA,COMPLETE,40.4538973461452,-80.052285255803
1756030,PAA204601,VACANT RESIDENCE,225  SAMPLE ST,MILLVALE,15209,350,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE EXTERIOR WINDOW & DOOR CAULK; EXTERIOR WINDOW GLAZING; 2ND FLOOR KITCHEN FLOOR TILE; ROOF MATERIAL & FLASHING AND CEMENTITIOUS SIDING,2732,f,2020-12-30,2021-12-29,JOE YAKUBISIN,t,f,2021-12-29,PAA,COMPLETE,40.4819358777107,-79.9753407113513
1756031,PAA224337,MUNICIPALITY REGULATED PROPERTY,933  MCKINLEY TER,AVALON,15202,350,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE EXTERIOR TRANSITE SIDING; EXTERIOR WINDOW GLAZING AND BASEMENT DUCT TAPE,2654,f,2022-08-01,2022-12-31,JOE YAKUBISIN,t,f,2022-12-31,PAA,COMPLETE,40.4974942288574,-80.0636190566847
1756032,PAA200544,MELLON INSTITUTE 6TH FLOOR ROOMS (PFENNING LAB),4400  5TH AVE,PITTSBURGH,15213,850,921,GRAY WASTE MANAGEMENT CORPORATION,REMOVE EXTERIOR WALL INSULATION DEBRIS & FIBERBOARD; EXHAUST HOOD LINERS IN ROOM 641 AND FLOOR TILE & MASTIC IN ROOMS 625B & 625C,1605,t,2020-11-23,2021-11-22,JOE YAKUBISIN,t,f,2021-11-22,PAA,COMPLETE,40.4461195669321,-79.9510604617804
1756033,PAA204276,FOX CHAPEL BORO PARK,430  OLD MILL RD,FOX CHAPEL,15238,850,929,"NOVA ENVIRONMENTAL SERVICES, INC.",REMOVE EXTERIOR WALL TRANSITE PANELS AND WINDO GLAZING/CAULKING,4155,f,2020-06-10,2020-12-31,JOE YAKUBISIN,t,f,2020-12-31,PAA,COMPLETE,40.5294033380662,-79.8972619752185
1756034,DEM210168,CITY OF PITTSBURGH CONTROLLED PROPERTY,5466  ROSETTA ST,PITTSBURGH,15206,0,920,GENERAL CONTRACTING CORP. OF AMERICA,REMOVE EXTERIOR WINDOE & DOOR CAULKING AND BASEMENT DUCT WRAP,44,f,2021-10-15,2021-11-26,CALI FEENEY,t,f,2021-11-26,DEM,COMPLETE,40.4665059272875,-79.9322739253569
1756035,PAA234053,CITY OF MCKEESPORT REGULATED PROPERTY,902 SOLES STREET,MCKEESPORT,15132,350,971,"TRIFECTA TEAM, LLC",REMOVE EXTERIOR WINDOW & DOOR CAULKING,280,,2023-01-23,2024-01-23,,t,,,PAA,COMPLETE,40.3479235323225,-79.848844516333
1756036,DEM200224,VACANT RESIDENCE,985  WASHINGTON BLVD,PITTSBURGH,15206,0,920,GENERAL CONTRACTING CORP. OF AMERICA,REMOVE EXTERIOR WINDOW & DOOR CAULKING AND PORCH ROOF TAR,16,f,2020-12-29,2021-02-28,ELIZABETH LETURGEY,t,f,2021-02-28,DEM,COMPLETE,,
1756037,DEM200225,VACANT RESIDENCE,987  WASHINGTON BLVD,PITTSBURGH,15206,0,920,GENERAL CONTRACTING CORP. OF AMERICA,REMOVE EXTERIOR WINDOW & DOOR CAULKING; PORCH ROOF TAR & EXTERIOR WINDOW GLAZING,20,f,2020-12-29,2021-02-28,ELIZABETH LETURGEY,t,f,2021-02-28,DEM,COMPLETE,,
1756038,DEM210222,PA TURNPIKE COMMISSION PROPERTY,4512  LEBANON CHURCH RD,DRAVOSBURG,15034,0,921,GRAY WASTE MANAGEMENT CORPORATION,REMOVE EXTERIOR WINDOW AND DOOR CAULKING AND BASEMENT DUCT WRAP,42,f,2021-12-03,2022-12-02,ELIZABETH LETURGEY,f,f,2022-12-02,DEM,COMPLETE,40.3520372128066,-79.9035032412944
1756039,UND200106,BRIGHTON HEIGHTS SENIOR CENTER - 3515 MCCLURE AVE,,PITTSBURGH,15219,0,941,"PRISM RESPONSE, LLC DBA ALLOY",REMOVE EXTERIOR WINDOW CAULKING,140,t,2020-11-10,2020-12-30,JOE YAKUBISIN,t,f,2020-12-30,UND,COMPLETE,40.4430363971525,-80.0248548874816
1756040,PAA194457,VACANT WAREHOUSE/OFFICE BUILDING,148 S 25TH ST,PITTSBURGH,15203,850,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE FLOOR TILE IN OFFICES AND ROOF FLASHING,1736,f,2019-07-12,2019-08-30,DON HORGAN,t,f,2019-08-30,PAA,COMPLETE,40.4253722675961,-79.9710145830249
1756041,PAA170456,ADAT SHALOM,368 GUYS RUN RD,CHESWICK,15024,850,927,KEY ASBESTOS ABATEMENT INC,REMOVE FLOOR TILE IN ROOM 5 AND ADJACENT HALLWAY,3275,t,2017-08-21,2017-08-31,JOE YAKUBISIN,t,f,2017-08-31,PAA,COMPLETE,40.5544870753385,-79.8697578890093
1756042,PAA180431,CMU - DOHERTY-WEAN HALL - HAMMERSCHLAG DRIVE,,PITTSBURGH,15213,850,901,"ABMECH ACQUISITIONS, LLC",REMOVE FLOOR TILE IN ROOMS 1211; 1217; 2120; 2122; & THE LECTURE HALL; FLOOR MASTIC IN ROOMS 2120 & 2122; & PIPE FITTING IN ROOM 8427,1280,t,2018-07-16,2018-12-31,JOE YAKUBISIN,t,f,2018-12-31,PAA,COMPLETE,40.4382227596723,-79.9722482304526
1756043,PAA190611,SETON LASALLE HIGH SCHOOL - 1000 MCNEILLY ROAD,,PITTSBURGH,15226,450,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE FLOOR TILE IN SECOND FLOOR FACULTY LOUNGE,450,t,2019-09-13,2019-09-23,JOE YAKUBISIN,t,f,2019-09-23,PAA,COMPLETE,40.3952400307639,-80.0297059708639
1756044,DEM190021,VACANT RESIDENCE,4401  MCKENZIE DR,MONROEVILLE,15146,0,941,"PRISM RESPONSE, LLC DBA ALLOY",REMOVE FLOOR TILE IN THE LAUNDRY ROOM,120,f,2019-01-29,2019-02-28,MARC ITKIN,t,f,2019-02-28,DEM,COMPLETE,40.4571367959927,-79.7579419925464
1756045,PAA180408,CARNEGIE MELLON UNIVERSITY - MELLON INSTITUTE,4400  FORBES AVE,PITTSBURGH,15213,850,927,KEY ASBESTOS ABATEMENT INC,REMOVE FLOOR TILE MASTIC IN ROOM 348,1172,t,2018-07-05,2018-08-31,JOE YAKUBISIN,t,f,2018-08-31,PAA,COMPLETE,40.4437064529995,-79.9491020730779
1756046,PAA190150,MERCY HOSPITAL,1400 LOCUST ST,PITTSBURGH,15219,200,940,"SPECTRUM ENVIRONMENTAL, LLC",REMOVEFLOOR TILE & MASTIC FROM 1ST FLOOR FORMER MORGUE,3000,t,2019-03-14,2019-10-21,JOE YAKUBISIN,t,f,2019-10-21,PAA,COMPLETE,40.4360439740714,-79.9854587006851
1756047,PAA200393,COUNTY OFFICE BUILDING 4TH FLOOR,542 FORBES AVE,PITTSBURGH,15219,1550,911,"MASA, LLC DBA CANFIELD DEVELOPMENT",REMOVEFLOOR TILE FROM THE PUBLIC DEFENDERS OFFICES,6938,t,2020-08-24,2020-10-30,JOE YAKUBISIN,t,t,2020-09-30,PAA,COMPLETE,40.4377527428062,-79.9958806222119
1756048,PAA214227,CITY OF PITTSBURGH CONTROLLED PROPERTY,111  CONNISTON AVE,PITTSBURGH,15210,350,920,GENERAL CONTRACTING CORP. OF AMERICA,REMOVEKITCHEN FLOOR TILE;  EXTERIOR WINDOW & DOOR CAULKING; PORH AND GARAGE ROOF SHINGLES AND BASEMENT DUCTWRAP TAPE,924,f,2021-04-21,2021-05-14,JOE YAKUBISIN,t,f,2021-05-14,PAA,COMPLETE,40.4096756819305,-79.9994430673087
1756049,PAA140073,,424 BROAD ST,SEWICKLEY,15143,650,930,"PENOCO, INC.",VAT ON MAIN FLOOR,,f,2014-02-20,2014-02-28,DON HORGAN,t,f,2014-02-28,PAA,COMPLETE,40.5396864365231,-80.1806723377276
1756050,PAA140094,GENERAL BRADDOCK TOWER,620 SIXTH STREET,NORTH BRADDOCK,15104,650,921,GRAY WASTE MANAGEMENT CORPORATION,VAT/MASTIC AND COVE BASE MASTIC ON 9TH FLOOR,120550,t,2014-03-03,2014-09-30,JOE YAKUBISIN,t,f,2014-09-30,PAA,COMPLETE,40.4051540528447,-79.8638734641691
1756051,PAA170237,UNIVERSITY OF PITTSBURGH - CRABTREE PARRAN HALL,130 DESOTO ST,PITTSBURGH,15213,850,905,"BLT CONTRACTING, INC.",VAT/MASTIC AND PIPE/FITTINGS ON GROUND FLOOR AND BASEMENT,2970,t,2017-04-28,2018-04-19,JOE YAKUBISIN,t,f,2018-04-19,PAA,COMPLETE,40.442924175127,-79.9587050822997
1756052,PAA150542,WEST PENN HOSPITAL,4800 FRIENDSHIP AVE.,PITTSBURGH,15224,350,905,"BLT CONTRACTING, INC.",VAT/MASTIC AND PIPING IN GR515,260,t,2015-11-20,2016-10-31,JOE YAKUBISIN,t,f,2016-10-31,PAA,COMPLETE,40.4621317678598,-79.9462630434165
1756053,PAA160459,WEST PENN HOSPITAL - MELLON PAVILLION,4815  LIBERTY AVE,PITTSBURGH,15224,650,905,"BLT CONTRACTING, INC.",VAT/MASTIC GROUND FLOOR AND CORRIDORS,3000,t,2016-10-07,2017-09-30,JOE YAKUBISIN,t,f,2017-09-30,PAA,COMPLETE,40.4605739459426,-79.9464709898164
1756054,PAA150559,GENERAL BRADDOCK TOWERS,620 SIXTH STREET,NORTH BRADDOCK,15104,650,921,GRAY WASTE MANAGEMENT CORPORATION,VAT/MASTIC IN 102 UNITS ON 1ST THROUGH 8TH FLOORS,170000,t,2015-12-01,2016-12-01,JOE YAKUBISIN,t,t,2016-06-30,PAA,COMPLETE,40.4051540528447,-79.8638734641691
1756055,PAA150201,WINCHESTER THURSTON,555 MOREWOOD AVE.,PITTSBURGH,15213,650,905,"BLT CONTRACTING, INC.",VAT/MASTIC IN AUDITORIUM/STAGE EXIT;AUDITORIUM FOYER;DREESING ROOM;DRESSING ROOM OFFICE;DRESSING ROOM CORRIDOR;ROOMS 113;113A AND 113B. TRANSITE PANELS IN ROOM 113,7450,t,2015-04-29,2015-12-31,JOE YAKUBISIN,t,f,2015-12-31,PAA,COMPLETE,40.451500481736,-79.9424711452801
1756056,PAA160280,,4512  CENTRE AVE,PITTSBURGH,15213,350,905,"BLT CONTRACTING, INC.",VAT/MASTIC IN BASEMENT;1ST;2ND FLOORS AND PIPING IN BASEMENT;CAULKING  ON DOOR/WINDOW,970,f,2016-06-16,2016-12-31,JOE YAKUBISIN,t,f,2016-12-31,PAA,COMPLETE,40.4516174080262,-79.9529675288809
1756057,PAA170078,BETHEL UNITED PRESBYTERIAN CHURCH,418  BEATTY RD,MONROEVILLE,15146,850,912,"CARL FRANK INDUSTRIES, INC.",VAT/MASTIC IN BASEMENT;STAIR LANDING AND KITCHEN,2000,t,2017-02-03,2017-05-01,JOE YAKUBISIN,t,f,2017-05-01,PAA,COMPLETE,40.4463808264529,-79.7627226960995
1756058,DEM200227,VACANT RESIDENCE,3364 AJAX STREET,PITTSBURGH,15210,0,921,GRAY WASTE MANAGEMENT CORPORATION,REMOVE EXTERIOR WINDOW & DOOR CAULKING AND EXTERIOR FOUNDATION SEALANT,27,f,2021-01-08,2022-01-07,ELIZABETH LETURGEY,t,f,2022-01-07,DEM,COMPLETE,40.4165098734393,-80.011548032782
1756059,PAA234052,CITY OF MCKEESPORT REGULATED PROPERTY,900 SOLES STREET,MCKEESPORT,15132,350,971,"TRIFECTA TEAM, LLC","REMOVE EXTERIOR WINDOW & DOOR CAULKING, KITCHEN SHEET FLOORING, 1ST FLOOR SAFT AND 2ND FLOOR HALLWAY FLOOR TILE",505,,2023-01-23,2024-01-23,JOE YAKUBISIN,t,,,PAA,COMPLETE,40.3480122110191,-79.8488451213151
1756060,PAA214237,FORMER MONROEVILLE POOL SITE,1100 ABERS CREEK RD,MONROEVILLE,15146,1550,941,"PRISM RESPONSE, LLC DBA ALLOY",REMOVE EXTERIOR WINDOW & ROOF CAULKING; OFFICE CEILING TILES; COVERED EATING AREA; KITCHEN; PANTRY ROOM & STORAGE CARET AND FLOOR TILE MASTIC; STORAGE ROOM FLOOR TILE AND KITCHEN SINK COATING,5336,f,2021-04-27,2021-05-30,JOE YAKUBISIN,t,f,2021-05-30,PAA,COMPLETE,40.4107413003017,-79.7271767392151
1756061,UND200023,22 STRAUSS STREET,,PITTSBURGH,15212,0,931,PHASE ONE DEVELOPMENT CORPORATION,REMOVE EXTERIOR WINDOW CAULKING,100,f,2020-03-11,2021-03-11,JOE YAKUBISIN,t,f,2021-03-11,UND,COMPLETE,40.483602079867,-80.0488610192284
1756062,PAA190257,DUQUESNE UNIVERSITY - ROCKWELL HALL,600 FORBES AVE,PITTSBURGH,15219,200,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE EXTERIOR WINDOW CAULKING,38,t,2019-05-08,2019-08-02,JOE YAKUBISIN,t,f,2019-08-02,PAA,COMPLETE,40.437826212702,-79.9936526271794
1756063,DEM220104,HAWKINS VILLAGE APTS BLDG 5 - 500 KENMAWR AVE,,RANKIN,15104,0,931,PHASE ONE DEVELOPMENT CORPORATION,REMOVE EXTERIOR WINDOW CAULKING,4,f,2022-06-10,2023-06-10,CALI FEENEY,f,f,2023-06-10,DEM,COMPLETE,40.4152440249349,-79.8858848109285
1756064,DEM220108,HAWKINS VILLAGE APTS BLDG 3 - 500 KENMAWR AVE,,RANKIN,15104,0,931,PHASE ONE DEVELOPMENT CORPORATION,REMOVE EXTERIOR WINDOW CAULKING,4,f,2022-06-10,2022-11-09,CALI FEENEY,f,f,2022-11-09,DEM,COMPLETE,40.4152440249349,-79.8858848109285
1756065,DEM220109,HAWKINS VILLAGE APTS BLDG 28 - 500 KENMAWR AVE,,RANKIN,15104,0,931,PHASE ONE DEVELOPMENT CORPORATION,REMOVE EXTERIOR WINDOW CAULKING,6,f,2022-06-10,2022-11-09,CALI FEENEY,f,f,2022-11-09,DEM,COMPLETE,40.4152440249349,-79.8858848109285
